symbol,PER,ROE,SMA20_diff,RSI,target
RVYL,16.6491665,-3.09317,-0.2655026873477346,23.880595687131787,0
EVTV,16.6491665,-1.3262801,-0.2489226434488656,21.71053521623834,0
EATBF,16.6491665,-5.3280797,-0.1195551455073892,52.127659827430286,1
GHST,16.6491665,-1.0,-0.1754756753647062,36.585366296881645,0
VIPRF,16.6491665,-1.0,0.4318866750165118,63.53352481084399,0
LICN,16.6491665,-0.08935001,0.2723835055333234,66.89846876912281,1
FGNV,16.6491665,-0.52817,0.0,50.0,0
UGRO,16.6491665,-0.98867,-0.1229998817590034,33.75795646353751,0
HWNI,16.6491665,-1.0,0.0597124996392862,58.00653477903386,1
MYNAY,16.6491665,-1.0,-0.311688338356432,30.36437128237452,0
BICX,16.6491665,-1.0,-0.0331936405089993,51.58150985666461,0
NITO,16.6491665,-1.2304901,-0.1523139326395604,15.951971538628982,0
UUU,16.6491665,-0.26634002,0.1026176034702522,69.62023597368949,1
CVSI,16.6491665,-0.88152003,0.0,50.0,0
SNTG,16.6491665,-0.17854999,-0.0185607174863845,51.28205833585889,0
DEFG,4.8883376,-1.0,0.078853553544661,68.19272870758932,0
TRLEF,16.6491665,-0.5021,0.0265306625178311,58.60436819487937,1
BKYI,16.6491665,-1.12293,-0.0264941249192963,34.375011059451694,0
XWEL,16.6491665,-1.6871699,0.0465116009091995,57.89473601655629,0
QNRX,16.6491665,-1.38823,0.2573107135382113,90.422881662525,0
ICCT,16.6491665,-17.18323,-0.6495497551592345,28.571431274586917,0
CTNT,16.6491665,-0.37055,-0.0573770591918577,46.19289055970107,0
BMXI,16.6491665,0.20934999,-0.0384615625712204,43.99999910593035,0
BGLC,16.6491665,-0.17778,0.0394569511967269,57.14285935453267,0
WBUY,16.6491665,-1.0799099,0.0347114595622986,58.495460027873015,1
SNES,16.6491665,-1.60411,0.0198520357039477,57.79815831476111,0
AZTR,0.0022590552,-2.085,-0.0243073223191791,41.12149272405094,0
AHRO,inf,-1.0,-0.158878522467186,45.45454353032566,1
STEK,16.6491665,-1.0,0.2921566155832862,72.67573609149346,0
EVOK,16.6491665,-1.08767,0.1901182168188979,76.37796605969403,0
ADIL,16.6491665,-2.17007,0.0184501800867463,50.0,0
CLEU,16.6491665,-0.10536,-0.1845238043709136,32.03124476130942,1
OBLG,16.6491665,-0.91958,0.0887030482708691,62.34309143430089,0
KZIA,16.6491665,-26.34333,0.0133031223993614,50.54347783834129,0
XBIO,16.6491665,-0.5316,0.0212395092357374,58.80361158628914,0
TWOSF,16.6491665,-0.31351,0.0076818953188787,46.23656258553814,0
PHIL,16.6491665,-1.0,-0.3846153949481056,41.66666636350176,0
SOBR,0.014132961,-1.4610499,-0.0718974385077417,38.50000178813892,0
RHEP,16.6491665,-1.0,-0.1153965175754718,42.16125296604937,1
GBR,16.6491665,-0.00882,0.0476190411990462,60.52631207450328,0
GARWF,16.6491665,-1.51584,-0.0476190476190477,50.0,0
EYEN,16.6491665,-1.0,0.4244899544334707,64.91477353704877,1
CDT,16.6491665,-1.0,-0.457182960893834,7.3684276041879,0
CBDS,inf,-11.15281,0.1289244682178408,59.48275163023551,0
VRAX,16.6491665,-0.90635,-0.0223329916316461,50.77399175132173,0
BZYR,16.6491665,-1.0,-0.1183879218471269,36.36363174550709,0
SOAR,16.6491665,-1.0,-0.1038447394605931,28.378411032450984,0
AAMTF,16.6491665,-0.0074199997,-0.0566613955467612,0.0,0
TTOO,16.6491665,-1.0,0.0494652709365273,45.13888917633414,1
HSCS,16.6491665,-1.6346699,0.1114073736558935,60.97668553456744,1
FTFT,16.6491665,-2.35364,-0.0223642377677492,50.45045016019156,0
CMGHF,16.6491665,-0.082270004,0.0,50.0,1
NCPL,16.6491665,-0.27528998,-0.0363156841356114,43.52941110472368,0
NAAS,16.6491665,-1.0,-0.0767099802920823,39.2857264499253,0
YJGJ,18.000002,0.22062999,0.0,50.0,0
REDRF,16.6491665,-1.0,-0.0336734541126684,0.0,0
PSYCF,16.6491665,-0.67763,7.164019681558821e-09,50.0,0
JWEL,16.6491665,-0.37993,0.0474062563100629,57.67813172909401,0
POLA,16.6491665,-0.41526002,-0.0602975900773061,24.137931743218218,0
REVFF,16.6491665,-1.86185,0.0,50.0,0
AMIX,16.6491665,-6.62792,-0.0951156800364911,39.285715045977526,0
DRMA,16.6491665,-2.06257,-0.0784665672114055,32.92307607662039,0
CWD,16.6491665,-0.44245997,-0.269033085944874,23.965326100058988,0
OGEN,16.6491665,-7.48046,0.0079575401809908,59.99999403953783,0
APTOF,16.6491665,-1.0,-0.047879604291691,38.260871368004224,0
TCRT,16.6491665,-1.11804,-0.0144497691211114,39.784967186717694,1
TGNT,16.6491665,-1.0,0.4505494305756687,74.41860243492752,0
NZERF,16.6491665,-1.08577,0.0,50.0,0
NGTF,16.6491665,-1.0,0.0897279487934973,46.22003739486986,1
XRTX,16.6491665,-0.37959,-0.0607407541715451,42.92168593584886,1
EDBL,0.014132967,-1.0,0.5397637971361056,68.4394430731955,0
CNTGF,16.6491665,-1.0,0.0661401896941861,41.3043499387271,1
PRSO,16.6491665,-1.78037,-0.052341583900199,50.0,0
LMRMF,16.6491665,-0.106809996,0.0313075268915759,55.35714095648435,0
BPTSY,16.6491665,-1.0,-0.1876027039544596,30.909077510353868,0
NUMD,inf,-1.0,0.033941114096297,62.962960407894414,1
SONN,16.6491665,-7.14965,-0.1324376140942742,34.61539078746202,0
ECIA,16.6491665,-0.26263002,-0.1037131900768873,0.0,0
NUWE,0.061825447,-4.4077,-0.0402476615456814,37.931036608964575,0
OCTO,16.6491665,-0.65013003,-0.0802551474924054,38.17567941729223,0
SLE,16.6491665,-12.350611,-0.2719227909340232,25.227960593539063,0
IMTE,16.6491665,-0.90219,-0.012396662541894,49.35065015489462,0
XONI,16.6491665,-1.0,0.0169491525423728,50.0,1
BUDZ,16.6491665,-1.0,-0.032258064516129,0.0,0
MBIO,16.6491665,-1.0,0.0822510867191129,65.11628874061954,0
RLYGF,16.6491665,-0.16247,-0.0786812247707227,0.0,0
ACON,16.6491665,-57.777977,-0.0431647183061785,42.990650873703686,0
VSBGF,16.6491665,-1.0,-0.1091710849983727,46.35568272469721,1
IDXG,3.125,-1.0,0.1321731285532598,69.08023942177647,0
FHLD,0.75000006,-1.0,-0.0271532070556365,46.13362292193074,0
SMX,16.6491665,0.12354,-0.1379310141394284,22.807030752641225,0
TNLX,16.6491665,-1.0,-0.076517156827591,29.41176161221489,1
FDXTF,16.6491665,-1.0,-0.0395920065907493,42.14189624791194,0
VPRB,inf,-1.0,0.1488250774641545,55.55555670533655,1
VYCO,16.6491665,-1.0,-0.1602519418264714,36.4864861871571,1
NROM,16.0,0.09834,-0.2326139236121878,23.076916023117903,0
ILUS,16.6491665,-0.14148,0.0,50.0,1
TTNP,16.6491665,-1.0570099,0.0032139245688227,56.992082806091815,1
JAGX,16.6491665,-4.59519,-0.4635763817007224,9.22384859385609,0
HAO,16.6491665,0.02922,0.1116937777956273,60.74840856522676,0
ATXG,16.6491665,-0.090050004,-0.1915789855506169,31.96721119254039,0
ONCO,16.6491665,-2.01344,-0.050715220863889,51.72413704511531,0
BLNC,16.6491665,-1.0,0.1457169109869776,100.0,1
ELDCF,16.6491665,-0.87056,-0.1987885934263136,40.96385481333268,0
MTNB,16.6491665,-1.80735,0.1630738145028564,64.62584661639806,1
PW,16.6491665,-1.3983799,-0.0065359416014716,42.10526315789475,1
BCUFF,16.6491665,-0.04892,0.0608368515425575,59.8039255073244,1
CPMV,16.6491665,-1.0,-0.2260917694418032,3.5971189086946964,0
LTUM,16.6491665,-0.77511,-0.0182328296265467,38.46153846153846,1
NRRWF,16.6491665,-1.0,0.0571158233884208,38.23529540667449,1
CNSP,16.6491665,-17.03392,-0.0535598801828937,50.0,0
ADMT,inf,-0.45788,-0.1044776293675866,50.0,0
ROYL,16.6491665,-1.0,-0.0243902483346702,50.0,0
GCTK,16.6491665,-6.94341,-0.1520560987438624,21.34833003275574,0
GLTO,16.6491665,-0.89029,0.0385730985656546,47.97734713667044,0
PTIX,16.6491665,-5.1278996,0.1637004297010527,55.64754652207513,1
KNW,16.6491665,-1.0,-0.0086206717983631,65.0000014901162,0
BGAVF,16.6491665,-1.0,0.1866301174675656,58.783785087680656,1
JXG,0.7304348,0.1705,0.0187992639858944,61.81818181818182,1
CASK,16.6491665,-1.0,0.0184836456746418,59.832638122398656,0
ALRTF,16.6491665,-1.0,1.278423263465892,94.32624175934988,1
SGLY,16.6491665,-0.25399,-0.0095846522672783,52.525252646882215,0
PALI,16.6491665,-1.70718,0.0721376677799757,52.77777593812771,0
VEEE,16.6491665,-0.55582,-0.1929031302485187,49.256505143759206,0
ICON,16.6491665,-0.020079998,-0.0776169073277645,29.999985826972846,0
PUCCF,16.6491665,-1.0,-0.0362994059747553,31.89656030647562,1
GITS,16.6491665,-0.50878,-0.2274052911303718,38.17567081157268,0
BOXL,16.6491665,-0.97399,0.0311506007303921,61.60713620484232,0
MARK,16.6491665,-1.0,0.1111110881154919,59.99999701976802,0
WHLR,0.00040834546,0.10463,-0.3155070156788276,32.23330349288746,0
CETX,16.6491665,-4.18187,0.0111010780897603,55.63218140069768,0
BAOS,16.6491665,-0.93982005,0.0326707667272086,56.66666477445607,0
HAMRF,16.6491665,-0.09838,-0.020916783828732,46.93877659629466,0
PRFX,16.6491665,-3.2192402,-0.050373567694564,30.952388386065465,0
GTLL,inf,5.6132097,0.185770763946619,66.66666666666666,0
GGLXF,inf,-0.054840002,-0.2036594301925531,50.0,0
OVTZ,inf,-1.0,0.0666666666666666,50.0,0
VIVS,16.6491665,-3.78399,0.0214083125919572,50.72463692999823,0
CNNN,16.6491665,-1.0,0.0,50.0,1
SBIG,16.6491665,-1.0,0.050558089337295,50.0,0
OCLN,inf,-1.0,-0.0252547645136986,37.70491959708846,0
URZEF,16.6491665,-18.522951,0.0198272033116403,59.61754639243168,0
INM,16.6491665,-0.91707003,-0.024562641358014,45.96022410752514,0
DTCB,16.6491665,-0.71606004,0.1010453392955699,53.125000242531904,0
RELI,0.2805755,-2.38609,0.0191637239902049,51.85185021660771,0
AVPMF,16.6491665,-1.0,0.6417910406267651,100.0,1
FUST,inf,-1.0,-0.0964674070184903,17.97752771364327,0
SPRC,16.6491665,-0.80665,-0.0192644564797556,33.45323941529999,0
FTSP,inf,-1.0,0.0,50.0,0
AYRO,16.6491665,0.19400999,-0.1332610911691885,26.31577709044177,0
SXTP,16.6491665,-1.81779,-0.1539513939009282,38.53503470053486,0
CNET,16.6491665,-0.80321,-0.0700677678831072,35.18519049972748,0
LIXT,16.6491665,-1.5513699,0.0173410836920097,53.84615619742089,0
GESI,16.6491665,0.004,-0.1666666860692203,28.571422869453045,0
CLRI,inf,-1.0,0.1637379204255493,96.23351112062116,1
WAST,16.6491665,-1.0,0.2264151233502048,50.0,1
NBY,0.023367515,-4.52747,-0.0172413684135383,46.66666931576241,0
ATMH,16.6491665,-1.0,0.0113065228152993,49.34209429883683,1
BDCC,16.6491665,-1.0,-0.3441630765877624,35.1583110733318,0
SRGZ,16.6491665,-1.0,-0.0673450899485429,48.42106460204476,1
VIZNF,16.6491665,-0.100389995,0.0,50.0,0
IMIMF,16.6491665,-0.49471,-0.0303721548335264,75.75757404715876,0
WOLV,16.6491665,-1.0,-0.0432801855184404,56.52174018675529,0
FUNI,16.6491665,-1.0,0.0105034094333052,37.86981765919551,0
ENVB,16.6491665,-1.7891201,-0.0133354101766939,49.36061427859308,0
UPC,16.6491665,-0.23756,-0.0797122698146019,50.45208123441657,0
BDRX,16.6491665,-0.88138,-0.1503509500385979,34.52380851012498,0
SNPX,16.6491665,-0.83049005,-0.0436696178145286,41.666662067542006,0
AQB,16.6491665,-1.25793,0.1307420261601163,60.13645163585981,1
MAGE,16.6491665,-1.0,-0.2198537540307835,0.0,0
LIMX,16.6491665,-1.0,-0.5437775118590169,0.0,0
BURCF,16.6491665,-1.0,-0.0843557617593083,47.32353316631952,0
PKTX,inf,-0.96036005,-0.0896580560963281,32.41206488745036,0
OLB,16.6491665,-1.44522,-0.0442122162010339,54.277376845938285,1
RDHL,inf,-1.0,-0.0698614736170639,28.9950578223978,0
CERO,16.6491665,-1.0,-0.2336611114809828,16.321245483520954,0
MSTH,16.6491665,-0.38880002,-0.5542775027465179,0.0,0
XAGE,16.6491665,-1.0,-0.4033966039590297,27.669040897186942,0
VERO,16.6491665,-1.0,-0.0372638195063897,41.11110492988771,0
LPTV,16.6491665,-1.0,-0.4002998495725509,30.434783488962736,0
PTNT,16.6491665,-1.0,-0.2307692347770741,36.00000011920927,0
GIDMF,16.6491665,-1.0,0.0335917453943399,63.80952482320835,0
PBM,16.6491665,-1.0,0.0139153163257816,46.22098775755448,0
MGAM,16.6491665,-1.28557,-0.2165242223827322,38.31775860371396,1
ARTL,16.6491665,-1.90696,-0.0347900786696197,37.336816653077946,0
GLMD,16.6491665,-0.49772,0.0458991692390661,54.430377072695656,0
GRST,16.6491665,-1.0,0.1347517513838996,74.99999636202084,0
ALTX,9.166667,0.26973,0.0585065644461541,57.534253286319135,0
EDXC,0.5,-1.0,-0.0884229875287459,43.7923247242402,0
SNRG,16.6491665,-1.0,-0.1228070376092891,36.66666666666666,0
IPDN,16.6491665,-0.82335997,-0.0812499889638276,30.95238297975004,0
LUVU,16.6491665,-0.10827,-0.0361445848023638,50.0,0
ASTI,0.038322486,-608.34705,-0.097308947090591,42.843512438090514,0
KANT,16.6491665,-1.0,-0.0554486403846609,38.00001549719471,0
CGDXF,16.6491665,-1.0,0.0,50.0,0
IGEX,16.6491665,-1.0,0.0040160683643571,50.0,0
THAR,16.6491665,-4.00439,-0.0776649310130939,38.41743332480276,0
PCSA,16.6491665,-3.5451097,-0.0176013213249532,47.94520170452922,0
CCOOF,16.6491665,-1.0,-0.1012890981855128,44.51322593372296,0
FMTO,16.6491665,-1.0,-0.2401533417883148,18.66295397817653,0
NVSGF,inf,-0.04084,0.0526315789473684,50.0,0
GNLN,16.6491665,-1.14519,-0.2258064461858414,30.00000279396754,0
CMLS,16.6491665,-2.43536,-0.170653937364364,50.49504669299795,0
ISPC,16.6491665,-2.6537201,-0.0887024132431709,31.435632097421205,0
ORMNF,16.6491665,-0.74410003,-0.1403349656045093,37.3966210239377,0
DFLI,16.6491665,-14.604771,-0.1928892316582227,26.82927538425183,0
VEST,inf,-1.0,0.0,50.0,0
SGBX,16.6491665,-1.0,0.2858980423712763,63.779527411235314,0
WINT,16.6491665,-0.26698,-0.1428571709284042,24.999993791181552,0
KNOS,16.6491665,-0.75753,-0.108337018283052,50.0,0
SCNI,inf,1.7736701,0.0046775743995022,43.39622556632812,0
TOBAF,16.6491665,-1.61688,-0.0670867619287501,41.115708713174286,0
IWSH,16.6491665,-1.0,0.0646388198932684,66.66666666666666,1
INKW,16.6491665,-1.0,-0.1330953590866323,29.885055933210253,0
CISS,16.6491665,-0.043309998,-0.0309721904150673,33.77778766772737,0
XPON,0.08230303,-3.62026,-0.0974529374216808,45.58823584655811,0
MRIN,16.6491665,-0.91753995,-0.0005316347722825,59.28143644184141,0
KCRD,inf,-1.0,-0.1308127130381727,33.766233635334444,0
AKAN,16.6491665,-14.60265,0.0348225890226033,49.01574877059529,0
KTTA,16.6491665,-0.72835,-0.2036206713267647,29.84836587415637,0
TOFB,16.6491665,-0.22728,-0.0983606309091104,23.076912496211666,0
USAQ,16.6491665,-1.0,0.2160228611240527,59.78647641541026,1
ESMC,7.0,0.31218,0.3565891329596429,64.28571466584597,1
KWE,16.6491665,-2.24543,-0.0282057394710603,34.14012961708946,0
BJDX,0.0065295813,-2.0055702,-0.0088166273387311,54.437867944252346,0
HSTA,4.995,1.1483799,-0.2497747312884067,39.23506586911627,0
BBLG,16.6491665,-1.29476,0.1066873551913113,61.82170538158415,0
RSLS,0.018022113,-1.2016001,-0.3584473094848389,15.786350672360271,0
LDSN,0.22,2.2546499,0.0864197346331453,66.66666268665698,1
BLMZ,16.6491665,-0.62076,0.3898080307860554,54.91525431434097,0
BENF,16.6491665,-0.84346,0.0882163517340317,59.61538204368599,0
TIVC,16.6491665,-2.1877,-0.0669693317881789,41.269840468905166,0
VLCN,0.00059171475,-2.13605,-0.2034656286307264,22.9629632900118,0
QLGN,0.0010380743,-1.0,0.0303535105197978,54.749738567726176,1
NVVE,16.6491665,-12.0702095,-0.1798445580298799,48.52681962880791,0
ALDA,16.6491665,-1.0,0.0,50.0,0
MITI,16.6491665,-1.0,-0.3252361670157701,40.62499854480831,0
STTDF,16.6491665,-0.21530001,0.2707811025958265,62.068959263695405,1
AUUD,16.6491665,-3.4105499,0.1053451496483942,65.74074544206661,0
AGRI,16.6491665,-2.21791,-0.1163731063623351,40.31413704061285,1
CRKN,0.0006145093,-1.0,-0.0946675944104329,36.904758863708295,0
BELR,16.6491665,-1.0,0.944804563541844,64.25339341965197,0
TGL,0.003762988,-0.09105,-0.2750878939568335,33.33333123087645,0
TANH,16.6491665,-0.01979,0.0241753486909348,53.24074891696145,0
ISGIF,inf,-1.0,-0.3829247613512504,36.22047134384464,0
BITTF,inf,-0.047849998,0.0507696212459448,76.00848828688385,0
MYSZ,16.6491665,-0.8258,-0.0247801429529989,46.00000381469727,0
AAUGF,16.6491665,-0.19508,0.2978585267055902,71.02803376331127,1
PEXZF,16.6491665,-0.63645,0.1320754438479544,66.66666459706116,0
TRCK,16.6491665,-1.0,-0.2606284461517889,36.36363697938685,0
LBUY,16.6491665,-1.0,0.1538461829308496,56.250000485063794,1
OHCS,16.6491665,-1.0,-0.2944368808638193,0.0,0
NULGF,16.6491665,-2.02988,-0.1156289788948783,49.48453212318999,1
SPRB,16.6491665,-1.35335,-0.0987124258804126,36.36364559989127,0
CRCW,0.033333335,-1.0,0.0,50.0,0
ALDS,16.6491665,-1.0,-0.3253215114734697,0.0,0
LXEH,16.6491665,-0.16327,-0.1246353047945996,50.51546341073744,0
EEGI,inf,-1.0,0.0909091024544116,50.0,0
VTAK,16.6491665,-1.3625599,-0.1382405972723533,42.30769208726096,0
OWPC,16.6491665,-1.0,-0.0556209128069232,41.49856071755742,1
ALZN,16.6491665,-1.0,-0.2364655500091521,27.438801464379765,0
HVGDF,16.6491665,-0.20249,0.035639444016202,49.77511283942726,1
OZSC,inf,-1.0,0.0526315843220368,50.0,0
ZVSA,16.6491665,-0.96099,-0.0537935619527401,43.08035996414675,0
QRON,16.6491665,-57.339542,-0.0189895825787669,22.222194627466664,0
HSDT,16.6491665,-8.0,-0.0285170164881794,40.6462601239168,0
DPLS,inf,-1.0,-0.1999999757856135,33.33333656709212,0
TC,16.6491665,-1.0,0.1474219694575496,77.4999888241351,0
ASRE,16.6491665,-3.77062,-0.3587589509078827,17.00404925467049,0
AIXN,16.6491665,-1.0,0.1695906346116844,100.0,1
SENR,16.6491665,-1.0,0.0389610314212372,50.0,0
WHLT,4.0,-0.21726999,-0.069767441860465,50.0,0
PNST,16.6491665,-1.0,0.0393700826204276,47.61904761904762,0
STKH,16.6491665,-1.7163901,-0.0845223827559513,43.5035833296659,0
RECHF,16.6491665,-1.5506799,-0.1410545208895526,32.77909681968143,0
UK,16.6491665,-0.70945,0.0066815134359039,55.91398469698236,0
PGOL,16.6491665,-3.08853,-0.1348267536362974,39.996226895093976,1
IPTNF,16.6491665,-1.0,-0.2344905883798363,46.0333010304569,0
REVB,16.6491665,-2.33257,-0.1716379534354008,35.10436655836541,0
AUMN,16.6491665,-1.0,0.0334346545859225,55.55555739520471,1
SMCE,16.6491665,-1.0,0.1786104051388305,68.74999870072176,0
VRRCF,16.6491665,-1.02511,0.0595473774855216,64.8727956613861,0
PTOP,16.6491665,-1.0,-0.0624999531041793,42.857144639010016,0
BLIS,16.6491665,-1.0,0.0198604280618841,52.52525066042178,1
RTCJF,16.6491665,-1.13519,-0.7781778619902282,21.86570277960878,0
STQN,16.6491665,-1.0,0.0,50.0,0
IVF,16.6491665,-1.0,-0.1569439509627871,31.63842473798041,0
FOXO,16.6491665,-1.0,-0.3127147904337281,47.15703987505188,0
CYAN,16.6491665,-0.39918,0.0977242164750046,47.22222107244141,1
LEBGF,16.6491665,-1.0,-0.0599294786371022,50.0,0
FAMI,16.6491665,-0.027880002,0.0192916671203232,55.2631529414422,0
GPLB,16.6491665,-1.0,0.0,50.0,0
SILO,16.6491665,-0.99377996,-0.3971755920525111,35.57603727394286,0
CPMD,0.49,-1.0,0.298873435435171,65.55555728022725,0
NIVF,16.6491665,-0.53758997,-0.1385076952942495,34.79729868509729,0
ZPHYF,16.6491665,-0.03421,0.0378188361563284,100.0,0
SHPH,16.6491665,-3.46195,-0.2742440275804301,20.108699085214692,0
CMHSD,1.0,-1.0,0.0,50.0,0
BRVO,16.6491665,-1.0,-0.0578734922113306,50.0,0
FRGT,0.043078404,-1.12606,-0.4142332411154946,9.543563795369325,0
ADTX,16.6491665,-2.87838,-0.0798519322292231,32.03124810825098,0
QTZM,16.6491665,-1.0,-0.511559773031674,59.36532458726309,0
CNRCF,16.6491665,-1.0,0.0811477925345863,57.08955529895529,0
NXUR,16.6491665,-2.36009,-0.101112468177148,49.61831623437504,0
SVRE,16.6491665,-3.2957299,-0.2113103839933369,26.78843190886096,0
NUVI,inf,-1.0,0.1881187880034628,46.87499818101068,1
AWHL,16.6491665,-1.0,-0.1724138047975819,44.4444439845321,0
AGTX,16.6491665,-1.0,0.0,50.0,0
GOGR,inf,-1.0,-0.1836734693877551,50.0,0
PNXP,inf,-1.0,-0.4914370813573105,51.987577644781645,0
VPER,16.6491665,-0.17459999,-0.1176470097296973,37.49999909050501,1
IBRLF,16.6491665,-1.0,0.1737179951368037,51.49216068482534,0
OCEA,16.6491665,-1.0,-0.1999999590218065,29.99999906867731,0
ENTO,16.6491665,-0.33243,-0.026514676221835,55.29412094697078,0
EZGO,16.6491665,-0.12687,-0.0936958515926179,38.52140091357475,0
CRCE,16.6491665,-0.26056,0.0,50.0,0
PTOS,16.6491665,-1.0,0.0922595015587056,59.578542574516746,1
PITEF,16.6491665,-1.0,-0.2248062144224621,44.44444469995132,0
ABQQ,inf,0.95204,0.1532124678276816,47.61904715708199,1
EFSH,16.6491665,-1.0,-0.2835519553054187,4.918041797260457,0
SNAX,16.6491665,-1.0,-0.1365227509518529,12.500018626441502,0
FRCB,0.0012048193,0.08979999,-0.7214484571272426,47.74774799025997,0
DHCC,inf,-1.0,0.0526315873144201,48.69109872078207,0
TNFA,16.6491665,-1.69927,-0.0923317995294327,44.845357419757626,0
DBMM,16.6491665,-1.0,-0.0521326621991911,50.0,1
GRTX,16.6491665,-1.0,0.0191082832774475,50.0,0
ELAB,16.6491665,-0.95214,-0.0226658776560196,45.454535602536666,0
NDRA,0.007958442,-3.5841,-0.3029953587553025,11.942412434633964,0
WLDS,16.6491665,-1.67888,-0.0175438847324731,46.92307487747347,0
ITP,16.6491665,-0.060560003,-0.1631799092744988,45.45454570084564,0
FFNTF,16.6491665,-1.0,-0.6078431283033203,33.3333339800851,0
VYST,16.6491665,-1.0,-0.2432581051116111,39.85993044949179,0
GETR,16.6491665,-1.0,-0.0579931545215372,39.828429647504215,1
APVO,16.6491665,-10.23931,-0.3022075463450406,22.95081903139318,0
TUTH,16.6491665,-1.0,1.097902080476692,74.5901631992045,1
MBYMF,16.6491665,-0.97528,0.4944687564153566,80.78202736523193,1
GTCH,inf,-1.0,0.0526315789473684,50.0,0
GEGP,16.6491665,-1.0,-0.2000000069849193,33.333328482694455,0
SLRX,16.6491665,-3.0015702,0.0109487046599222,58.13253563622772,0
EGMCF,16.6491665,-0.77643996,-0.0418166467408512,36.14458552337477,0
DXF,16.6491665,-2.44622,-0.0375158248781809,50.89927972717368,0
VISM,inf,-1.0,0.1376110194799181,57.64951288851953,1
PRSI,16.6491665,-1.0,0.0964912418293273,100.0,0
SGD,16.6491665,-5.62658,0.0144273807935494,52.34374781721267,0
GWSO,16.6491665,-1.0,-0.8790544275351173,12.605042227260242,0
SBET,0.14213198,-1.47038,0.9112627407767856,62.60504024899716,1
INTV,16.6491665,-6.98854,0.1219422540959007,50.0,0
NUGN,16.6491665,-0.042529996,0.2121212121212121,50.0,0
ILST,inf,-1.0,-0.102564116915104,33.33333009957393,0
YHC,16.6491665,-2.30997,-0.2506386333971622,30.000000745058045,0
CIPI,16.6491665,-1.0,-0.0476190476190476,0.0,0
TLLTF,16.6491665,-83.78012,-0.253731370773054,38.46153598168533,0
QIND,0.125,0.19469999,-0.0961023810198708,46.23803024390331,0
PNYG,16.6491665,-1.0,-0.404635976909833,42.41228158893298,0
MRNJ,4.374453e-05,-0.59615004,-0.4594594594594595,0.0,0
LGHL,16.6491665,-1.54765,-0.0133166483085709,52.05128029566842,0
ABCFF,16.6491665,-1.0,-0.2,50.0,0
SEAV,16.6491665,-1.0,-0.2831541381354132,44.6808508951883,0
KAYS,16.6491665,-1.0,0.0729023523327475,61.11111341067312,0
NGCG,inf,-1.0,0.1552346166814694,54.54545358334441,1
BRWC,16.6491665,-1.0,0.0,50.0,1
PBFFF,16.6491665,-1.0,-0.0676649223853431,100.0,0
GMER,16.6491665,-1.0,0.2638874957785652,64.17769421110035,0
SSOK,1.0714287,0.47722,-0.0260625265597821,55.29269988355277,1
BPTH,0.5,-1.0,0.058823555707931,50.0,1
FECOF,16.6491665,-0.040999997,0.3352685649156856,100.0,1
ATCH,16.6491665,-1.0,-0.3492036424195087,27.794559716606017,0
CAPC,16.6491665,-1.0,0.3114754641843717,69.56522056026584,0
HHHEF,16.6491665,-1.0,0.0,50.0,0
GCEHQ,0.01322807,0.014680001,-0.3886238634534325,37.32866815605848,0
HELOF,16.6491665,-0.70803,-0.2432432314877616,0.0,0
CHKKF,16.6491665,-1.9922999,-0.0280373633943881,40.625003637979056,0
OILCF,16.6491665,-1.34136,0.0506852176963907,100.0,0
KRFG,16.6491665,-1.0,0.311475386371542,55.55555447763586,1
MDCE,16.6491665,-1.0,0.2269939351366316,62.50000454747362,0
THURF,16.6491665,-0.16950001,0.0,50.0,0
TOGI,16.6491665,-1.0,-0.0068674154272981,45.66595734521803,1
TTGXF,16.6491665,-0.54869,0.0,50.97699227404127,1
CSUI,16.6491665,-1.0,0.0075567444945433,47.72727412233259,0
TOVX,16.6491665,-1.00008,-0.4520547804177738,8.035714784637108,0
CLDVF,16.6491665,-0.45854,-0.3500615408345006,44.697382099836965,0
SYRA,16.6491665,-0.94293,-0.0123456695491279,48.88888879690642,0
OVATF,16.6491665,-1.0,0.3395078464271634,100.0,1
JFBR,16.6491665,-1.10947,-0.1439513560306695,16.705602335610934,0
AVRW,16.6491665,-1.0,-0.4190871131978198,35.29411958060028,0
NIMU,16.6491665,-1.0,0.3309670854459959,48.2517463844577,1
CBDY,inf,-1.0,-0.0400000307957326,51.99999850988419,0
LITSD,16.6491665,-0.40150002,-0.8653735140572298,24.016229872004928,0
ROVMD,16.6491665,-0.13123,-0.0032926076857763,60.4430359601262,1
BBBMF,16.6491665,-1.0,0.4552239451713429,95.45455276658284,1
PBLA,16.6491665,-1.0,-0.113355759813393,48.89705944790217,0
SGN,16.6491665,-1.0,0.0577486980336706,57.51789918416991,0
BSPK,16.6491665,-1.0,-0.0216736591885064,45.18998742045945,1
MMEX,16.6491665,-1.0,0.0989010989010989,50.0,0
ASFT,16.6491665,-1.0,0.0,50.0,0
PAXH,16.6491665,-1.0,0.0,50.0,0
HGAS,inf,-1.0,-0.0291998526325423,50.0,0
GNTOF,16.6491665,-1.0,0.0,50.0,0
SKVI,16.6491665,-1.0,-0.1116886604995779,22.077911019545297,0
WORX,16.6491665,-0.27238,-0.246376812240363,19.4078984776112,0
MMVVF,16.6491665,-1.0,0.1286936706176876,53.83729916168103,0
EMBYF,16.6491665,-1.0,0.0,50.0,0
